POSTED_BY,UNDER_CONSTRUCTION,RERA,BHK_NO.,BHK_OR_RK,SQUARE_FT,READY_TO_MOVE,RESALE,ADDRESS,LONGITUDE,LATITUDE,TARGET(PRICE_IN_LACS),CITY,CITY_2,ZONE
Dealer,0,0,3,BHK,7.204296994881982,1,1,"Kakkanad,Kochi",0.8309976925137725,4.334296366740936,4.174387269895637,Kochi,Kochi,2
Dealer,1,1,2,BHK,6.622053426732861,0,1,"Bangur Nagar,Mumbai",1.0170856143073665,4.361907189196121,5.4380793089231965,Mumbai,Mumbai,8
Dealer,0,0,4,BHK,7.6495284578560865,1,1,"Aluva,Kochi",0.8408888725564971,4.335788829213952,4.204692619390967,Kochi,Kochi,2
Dealer,0,0,2,BHK,7.141693075052994,1,1,"Kundli,Sonipat",1.2128199924799716,4.345275133506002,3.4843122883726623,Sonipat,Sonipat,1
Owner,0,0,2,BHK,7.056503909407543,1,1,"Sunpharma Road,Vadodara",1.132880591699136,4.293195420967266,3.332204510175204,Vadodara,Vadodara,7
Dealer,1,1,4,BHK,7.404180582446338,0,0,"Mulund (West),Maharashtra",1.0830431434980456,4.2898044321562825,5.913503005638269,Maharashtra,Maharashtra,0
Owner,0,0,4,BHK,7.7190788311650635,1,1,"Smriti Nagar,Bhilai",1.1166902279470245,4.39837024725474,3.7954891891721942,Bhilai,Bhilai,5
Dealer,0,0,2,BHK,6.88634965906752,1,1,"Dahisar (East),Lalitpur",1.0844616929368418,4.288660769713819,4.700480365792417,Lalitpur,Lalitpur,0
Owner,0,1,2,BHK,6.993468796866881,1,1,"Mansarovar Extension,Jaipur",1.1911109394088912,4.327614006535299,3.737669618283368,Jaipur,Jaipur,1
Dealer,1,1,2,BHK,6.7571521317303125,0,1,"Chikhali,Pune",1.0814371282227266,4.299484822463347,3.5695326964813705,Pune,Pune,0
Owner,1,1,3,BHK,7.207338087178598,0,1,"Sector - 22 Dharuhera,Dharuhera",1.2099278011371954,4.348306510504751,3.8691155044168695,Dharuhera,Dharuhera,1
Owner,0,0,2,BHK,6.745541951724419,1,1,"Rabindra Nagar,Asansol",1.1521971858875517,4.465273963597775,2.8903717578961645,Asansol,Asansol,3
Owner,0,0,2,BHK,6.502734714099987,1,1,"Melpakkam,Chennai",0.9475298799327161,4.382954491581495,3.4011973816621555,Chennai,Chennai,4
Dealer,1,1,3,BHK,7.4264240800622785,0,1,"Borivali (East),Lalitpur",1.08408444750433,4.288537046586258,5.768320995793773,Lalitpur,Lalitpur,0
Dealer,0,0,3,BHK,7.3198331120842495,1,1,"Sarjapur Road,Bangalore",0.9377084145833785,4.353961466405538,4.477336814478207,Bangalore,Bangalore,4
Dealer,0,0,3,BHK,7.659109551604541,1,1,"Sector-82 Gurgaon,Gurgaon",1.2078049253981757,4.343277893124478,4.700480365792417,Gurgaon,Gurgaon,1
Owner,0,0,1,BHK,6.31005621871229,1,1,"Ajwa Road,Vadodara",1.132880591699136,4.293195420967266,2.6741486494265287,Vadodara,Vadodara,7
Dealer,0,1,2,BHK,6.997242445174872,1,1,"Jankalyan Nagar,Lalitpur",1.1651518201723257,4.362064842211598,5.010635294096256,Lalitpur,Lalitpur,6
Owner,0,0,3,BHK,7.408480568068947,1,1,"Sector-22 Gandhinagar,Gandhinagar",1.1460286707575278,4.285757500219487,4.700480365792417,Gandhinagar,Gandhinagar,7
Dealer,1,1,2,BHK,6.739419964121256,0,1,"Kasar vadavali,Mumbai",1.0653129627557485,4.290448235606156,4.31748811353631,Mumbai,Mumbai,0
Dealer,0,0,3,BHK,7.560080465021827,1,1,"Avinashi Road,Coimbatore",0.8819031010757667,4.347287792913495,4.787491742782046,Coimbatore,Coimbatore,2
Dealer,0,0,1,BHK,6.536709097728032,1,1,"Kalyan (West),Maharashtra",1.0842663145824805,4.292164520919905,3.688879454113936,Maharashtra,Maharashtra,0
Dealer,0,0,1,BHK,6.461468176353718,1,1,"Sector 21 Ulwe,Lalitpur",1.2098609940428682,4.34814922063792,3.8712010109078916,Lalitpur,Lalitpur,1
Dealer,0,1,2,BHK,6.926598366655616,1,1,"Sector-100 Noida,Noida",1.2093792413808622,4.3485439952422125,4.0943445622220995,Noida,Noida,1
Dealer,0,0,2,BHK,7.0030654587864625,1,0,"Sector 84 Faridabad,Faridabad",1.2079316618767808,4.348566976728093,3.7841896339182615,Faridabad,Faridabad,1
Owner,0,0,2,BHK,7.090076835776093,1,1,"Kharar,Mohali",1.2312663451613621,4.339249605317823,3.1780538303479458,Mohali,Mohali,1
Dealer,0,0,3,BHK,7.791336836567787,1,1,"C-Scheme,Jaipur",1.1917218055386485,4.328977457520796,5.298317366548036,Jaipur,Jaipur,1
Owner,0,1,2,BHK,6.797108758875973,1,1,"Hoshangabad Road,Bhopal",1.139295120032649,4.353112624509238,2.9957322735539913,Bhopal,Bhopal,5
Owner,0,0,2,BHK,7.021037588213787,1,1,"Sarjapur Road,Bangalore",0.9377084145833785,4.353961466405538,4.23410650459726,Bangalore,Bangalore,4
Dealer,0,0,4,BHK,8.134623861582503,1,1,"Kalyani Nagar,Pune",1.0717094158778921,4.302706062031403,6.063785208687607,Pune,Pune,0
Owner,0,0,2,BHK,6.951787548969564,1,1,"Yelachenahalli,Bangalore",0.9410348784396798,4.351541138183826,3.951243718581428,Bangalore,Bangalore,4
Dealer,0,0,1,BHK,6.529441159910905,1,1,"Roadpali,Maharashtra",1.0806334657820107,4.292038290000744,4.02535169073515,Maharashtra,Maharashtra,0
Owner,0,0,3,BHK,7.554973527516182,1,1,"Gunjur,Bangalore",0.9396429860747526,4.3533273209662235,4.382026634673881,Bangalore,Bangalore,4
Owner,0,1,3,BHK,7.231640399907879,1,1,"Raj Nagar Extension,Ghaziabad",1.1915440999121711,4.327780656455312,3.58351893845611,Ghaziabad,Ghaziabad,1
Owner,0,0,3,BHK,7.803985418746049,1,1,"Harlur,Bangalore",0.939788475925007,4.351383402525714,4.553876891600541,Bangalore,Bangalore,4
Dealer,0,0,3,BHK,7.040448927547074,1,1,"Action Area I,Kolkata",1.1363385373270725,4.481167875673758,4.31748811353631,Kolkata,Kolkata,3
Dealer,0,0,2,BHK,6.856473889471093,1,1,"Raheja Vihar,Lalitpur",1.1651518201723257,4.362064842211598,5.3471075307174685,Lalitpur,Lalitpur,6
Dealer,0,0,4,BHK,7.803860491146167,1,1,"Lokhandwala Kandivali East,Mumbai",1.0833889583999736,4.288715455535724,5.768320995793773,Mumbai,Mumbai,0
Owner,0,0,3,BHK,7.0899313918663065,1,1,"Indirapuram,Ghaziabad",1.2103597266054222,4.348510569033738,4.007333185232471,Ghaziabad,Ghaziabad,1
Dealer,0,0,2,BHK,6.856461984594588,1,1,"Mira Road,Lalitpur",1.0849333220707382,4.288607919921172,4.330733340286331,Lalitpur,Lalitpur,0
Owner,0,0,2,BHK,6.887552571664617,1,1,"Hinjewadi,Pune",1.0723952545076083,4.300563022159686,3.8918202981106265,Pune,Pune,0
Dealer,0,0,3,BHK,7.4571484957417855,1,1,"Vaibhav Khand,Ghaziabad",1.2132851790361525,4.3424694649254265,4.605170185988092,Ghaziabad,Ghaziabad,1
Dealer,0,0,1,BHK,6.263401311348881,1,1,"Lokhandwala Kandivali East,Lalitpur",1.0833889583999736,4.288715455535724,4.4067192472642525,Lalitpur,Lalitpur,0
Dealer,0,0,2,BHK,6.799776243435973,1,1,"Ankur Vihar,Ghaziabad",1.2106708593472377,4.349202132082888,2.7972813348301537,Ghaziabad,Ghaziabad,1
Owner,0,0,2,BHK,6.966232208864312,1,1,"Ganesh Nagar,Jaipur",1.1914618154950052,4.3277744011510055,3.218875824868201,Jaipur,Jaipur,1
Dealer,0,0,1,BHK,6.477039529249357,1,1,"Kharghar,Maharashtra",1.080600292136376,4.291364784625936,4.204692619390967,Maharashtra,Maharashtra,0
Dealer,0,1,4,BHK,7.940755404409647,1,1,"Sector-107 Noida,Noida",1.209421262104614,4.348708886689589,5.0751738152338275,Noida,Noida,1
Dealer,0,1,3,BHK,7.528550749180447,1,1,"Zirakpur,Chandigarh",1.230527097306962,4.341496225242729,4.316153890523174,Chandigarh,Chandigarh,1
Owner,0,0,2,BHK,7.061654417747024,1,1,"Bhayli,Vadodara",1.132721307568927,4.292214366119802,3.277144732992177,Vadodara,Vadodara,7
Owner,0,0,2,BHK,6.507302712669518,1,1,"Warje Malwadi,Pune",1.0704188116604982,4.30135302698311,3.58351893845611,Pune,Pune,0
Owner,0,1,3,BHK,7.328646451846636,1,1,"Hosa Road,Bangalore",0.9378176608443791,4.3522943021268246,4.867534450455582,Bangalore,Bangalore,4
Dealer,0,1,2,BHK,6.700741109620812,1,1,"Katara Hills,Bhopal",1.1453489568415598,4.350258129711538,2.772588722239781,Bhopal,Bhopal,6
Dealer,0,0,2,BHK,6.897962119045974,1,1,"Calangute,Goa",1.009321604579874,4.300858064288039,4.143134726391533,Goa,Goa,0
Dealer,0,0,2,BHK,6.548122929083392,1,1,"Uttarahalli,Bangalore",0.9390990524001281,4.350827978606712,3.446807892914208,Bangalore,Bangalore,4
Dealer,0,0,3,BHK,7.709824866626269,1,1,"Koregaon Park,Pune",1.0714360417017548,4.302712827954156,5.703782474656202,Pune,Pune,0
Dealer,0,1,2,BHK,7.081732796736865,1,1,"Mogappair,Chennai",0.9441090928469089,4.384225003988363,4.553876891600541,Chennai,Chennai,4
Dealer,0,1,4,BHK,7.999267830388483,1,1,"Eon Free Zone,Pune",1.0717665011658302,4.303388330468136,5.48063892334199,Pune,Pune,0
Dealer,0,0,2,BHK,7.0904247227563975,1,1,"Sector 78 Faridabad,Faridabad",1.20767304283852,4.3485982813670185,3.1354942159291497,Faridabad,Faridabad,1
Owner,0,0,3,BHK,7.352664654740592,1,1,"Aluva,Ernakulam",0.8400203987197046,4.3355948199110825,4.219507705176107,Ernakulam,Ernakulam,2
Dealer,0,0,2,BHK,6.995074396031604,1,1,"Sector-34A Kharghar,Lalitpur",1.2311140268205063,4.340763188561542,4.867534450455582,Lalitpur,Lalitpur,1
Owner,1,0,2,BHK,6.8873645893031625,0,1,"Sector-108 Noida,Noida",1.2092104120731455,4.3486859343123845,3.912023005428147,Noida,Noida,1
Dealer,0,1,2,BHK,6.296007546169077,1,0,"Virar West,Maharashtra",1.0879389864099505,4.287872536349767,3.9199911750773233,Maharashtra,Maharashtra,0
Dealer,0,0,2,BHK,6.934423526037983,1,1,"Ghodbunder Road,Lalitpur",1.1651518201723257,4.362064842211598,4.553876891600541,Lalitpur,Lalitpur,6
Owner,0,1,3,BHK,7.444240649464706,1,1,"Sector 35,Sonipat",1.208607444443653,4.347810171349766,4.31748811353631,Sonipat,Sonipat,1
Owner,0,0,1,BHK,6.204657767669024,1,1,"Tambaram,Chennai",0.9398315371095319,4.383400690227027,3.0445224377234235,Chennai,Chennai,4
Dealer,1,1,2,BHK,7.003055458736463,0,1,"Goregaon (West),Mumbai",1.0827968150614316,4.288259983016846,5.298317366548036,Mumbai,Mumbai,0
Owner,0,0,2,BHK,6.956563624891043,1,1,"RK Layout 2nd Stage,Bangalore",0.9410348784396798,4.351541138183826,4.007333185232471,Bangalore,Bangalore,4
Owner,0,0,1,BHK,6.62026553270116,1,1,"Tadwadi,Surat",1.115988800536209,4.288127958229824,2.5649493574615367,Surat,Surat,7
Dealer,0,0,3,BHK,7.529810459461187,1,1,"Hiranandani Estate,Maharashtra",1.0844375861778444,4.290206347479055,5.521460917862246,Maharashtra,Maharashtra,0
Owner,0,1,2,BHK,6.907755278982138,1,1,"Dera Bassi,Chandigarh",1.2298836400476014,4.341853257880662,3.0910424533583165,Chandigarh,Chandigarh,1
Owner,0,0,2,BHK,7.124585468501888,1,1,"Upkar Layout,Bangalore",0.9408139239043978,4.350078303530768,4.31748811353631,Bangalore,Bangalore,4
Owner,0,0,1,BHK,6.319043116519243,1,1,"Jigani,Bangalore",0.9352017950767645,4.351982173644197,3.1780538303479458,Bangalore,Bangalore,4
Dealer,0,1,3,BHK,6.811282984023495,1,1,"Bhadra Nagar,Lalitpur",1.1673175319310862,4.360323657105379,4.4543472962535064,Lalitpur,Lalitpur,6
Dealer,0,0,4,BHK,7.548905600342422,1,1,"Noida Extension,Noida",1.2097577360008982,4.3493894514508735,4.222444564849416,Noida,Noida,1
Dealer,1,1,2,BHK,7.073166086666497,0,1,"Kharghar,Lalitpur",1.1651518201723257,4.362064842211598,4.700480365792417,Lalitpur,Lalitpur,6
Dealer,0,0,2,BHK,7.178967663893232,1,1,"Adarsh Nagar,Pune",1.0717976088845977,4.302054424515337,4.700480365792417,Pune,Pune,0
Dealer,0,0,2,BHK,7.003080843213575,1,1,"Sector-20 Roadpali,Lalitpur",1.209791089165529,4.348072926465658,4.867534450455582,Lalitpur,Lalitpur,1
Owner,0,0,3,BHK,7.196728507033668,1,1,"Anantapuram,Bangalore",0.9410348784396798,4.351541138183826,4.127134385045092,Bangalore,Bangalore,4
Builder,1,1,1,BHK,6.452640262230152,0,0,"Nasik Road,Maharashtra",1.0963139565395783,4.3019262060636905,3.0106208860477417,Maharashtra,Maharashtra,0
Dealer,1,1,3,BHK,7.455566021321013,0,1,"Mulund (West),Mumbai",1.0830431434980456,4.2898044321562825,6.040254711277415,Mumbai,Mumbai,0
Owner,0,0,3,BHK,7.406109969307659,1,1,"Horamavu Agara,Bangalore",0.9428908019029125,4.352318433772913,4.442651256490317,Bangalore,Bangalore,4
Owner,0,1,3,BHK,7.508844315383063,1,1,"Kudlu Gate,Bangalore",0.9385547318775829,4.352264748437179,4.941642422609304,Bangalore,Bangalore,4
Dealer,0,0,2,BHK,7.047517221357295,1,1,"Wakad,Pune",1.0726528887888995,4.300850472383287,4.5217885770490405,Pune,Pune,0
Dealer,1,0,3,BHK,7.163603780356456,0,1,"Mapusa,Goa",1.0104205928816055,4.301479862481169,3.9889840465642745,Goa,Goa,0
Owner,0,0,3,BHK,7.243577726679102,1,1,"Gotri,Vadodara",1.133059026878651,4.292449733175152,3.688879454113936,Vadodara,Vadodara,7
Dealer,0,1,3,BHK,7.432510808144325,1,1,"Malad (East),Maharashtra",1.0830413779233388,4.288598807132407,5.703782474656202,Maharashtra,Maharashtra,0
Dealer,0,1,1,BHK,6.140959415302189,1,0,"Wadala,Lalitpur",1.1651518201723257,4.362064842211598,4.941642422609304,Lalitpur,Lalitpur,6
Owner,0,0,3,BHK,7.3132973127981105,1,1,"Neeladri Nagar,Bangalore",0.9415482019274646,4.353324079248383,4.174387269895637,Bangalore,Bangalore,4
Dealer,1,0,2,BHK,7.170095330848813,0,1,"Pragathi Nagar,Bangalore",1.073933964998987,4.3580926764200205,3.720862499966987,Bangalore,Bangalore,5
Owner,0,0,3,BHK,7.443182121893952,1,1,"Rayasandra,Bangalore",0.9380139174841536,4.352511247114906,4.350277936359301,Bangalore,Bangalore,4
Dealer,0,0,2,BHK,7.29320769777264,1,1,"Action Area III,Kolkata",1.1363385373270725,4.481167875673758,4.248495242049359,Kolkata,Kolkata,3
Owner,0,0,2,BHK,6.803395263656894,1,1,"Peth Vadgaon,Kolhapur",1.025045314837456,4.308166670225245,3.218875824868201,Kolhapur,Kolhapur,0
Dealer,0,0,2,BHK,7.1107461241777274,1,1,"Sector-4 Vaishali,Ghaziabad",1.2104423099381736,4.348197787251734,4.248495242049359,Ghaziabad,Ghaziabad,1
Dealer,0,0,1,BHK,6.412742646907918,1,1,"Ghodbunder Road,Lalitpur",1.1651518201723257,4.362064842211598,3.914021008090819,Lalitpur,Lalitpur,6
Dealer,0,0,2,BHK,7.248135140169867,1,1,"Wadala East,Lalitpur",1.0801837458969124,4.288624882662239,5.393627546352363,Lalitpur,Lalitpur,0
Dealer,0,1,2,BHK,7.101911293187801,1,1,"Tilak Nagar,Lalitpur",1.2103892872538675,4.34495281529405,5.135798437050261,Lalitpur,Lalitpur,1
Dealer,0,0,3,BHK,7.286063318103727,1,1,"Zirakpur,Chandigarh",1.230527097306962,4.341496225242729,3.93963817246112,Chandigarh,Chandigarh,1
Dealer,0,0,4,BHK,8.006403282679122,1,1,"E M Bypass,Kolkata",1.1363385373270725,4.481167875673758,5.634789603169249,Kolkata,Kolkata,3
Builder,1,1,3,BHK,6.684611727667928,0,0,"Jaganpura,Patna",1.1764935544810093,4.444313286317947,3.109060958860993,Patna,Patna,3
Owner,0,0,2,BHK,6.47717608736721,1,1,"Attibele,Bangalore",0.9351639181031701,4.353741222576859,3.2958368660043287,Bangalore,Bangalore,4
Dealer,0,1,3,BHK,7.371530724544749,1,1,"Bhandup (West),Lalitpur",1.0825476991465603,4.289535850386158,5.3471075307174685,Lalitpur,Lalitpur,0
Dealer,0,0,2,BHK,6.551072001722969,1,1,"Vasant Vihar,Mumbai",1.0806988021315276,4.289139666519271,4.787491742782046,Mumbai,Mumbai,0
Dealer,0,0,2,BHK,7.003107565172702,1,1,"Sector 7 Kharghar,Maharashtra",1.0805504076258707,4.2913556011209,4.553876891600541,Maharashtra,Maharashtra,0
Dealer,0,0,3,BHK,7.531127671723932,1,1,"Sarjapur Road,Bangalore",0.9377084145833785,4.353961466405538,5.010635294096256,Bangalore,Bangalore,4
Dealer,0,1,3,BHK,7.521096466224492,1,1,"Thanisandra,Bangalore",0.9436127233766399,4.351852914784227,4.867534450455582,Bangalore,Bangalore,4
Owner,0,0,3,BHK,7.090076835776093,1,1,"Kharalwadi,Pune",1.0730966600705854,4.301526034683657,4.787491742782046,Pune,Pune,0
Dealer,0,1,2,BHK,6.5055733323960565,1,1,"Kapurbawadi,Maharashtra",1.0792022932031013,4.287990642747287,4.787491742782046,Maharashtra,Maharashtra,0
Owner,1,1,3,BHK,7.507594282342532,0,1,"Sector-110 Noida,Noida",1.2093145959984934,4.348775763501099,4.605170185988092,Noida,Noida,1
Owner,0,0,1,BHK,6.469500348015982,1,1,"Pen,Raigad",1.0754097640872489,4.291554731509806,3.0910424533583165,Raigad,Raigad,0
Owner,0,0,3,BHK,7.296559946151861,1,1,"Tollygunge,Kolkata",1.1357524123603155,4.481306198765705,4.31748811353631,Kolkata,Kolkata,3
Dealer,0,1,3,BHK,7.106360924878204,1,1,"Sector-134 Noida,Noida",1.2089746551605427,4.348748470548351,3.8565102954978867,Noida,Noida,1
Dealer,0,0,2,BHK,7.104987448848847,1,1,"Bhoganhalli,Bangalore",0.9396771812994273,4.352864613829187,4.700480365792417,Bangalore,Bangalore,4
Owner,0,1,3,BHK,7.411001007387532,1,1,"Sector 1 Kopar Khairane,Mumbai",1.0817598573528404,4.290574503021671,5.4380793089231965,Mumbai,Mumbai,0
Dealer,1,1,2,BHK,6.397263044135884,0,0,"Dombivli (East),Maharashtra",1.0837624714353444,4.291599886483737,3.9889840465642745,Maharashtra,Maharashtra,0
Dealer,0,0,2,BHK,7.0832998513040675,1,1,"Goregaon (East),Mumbai",1.0827887737700146,4.288719572289608,5.1929568508902095,Mumbai,Mumbai,0
Owner,0,0,2,BHK,6.568113467661867,1,1,"Maheshtala,Kolkata",1.1355642134857384,4.479984068770179,3.2958368660043287,Kolkata,Kolkata,3
Owner,0,0,3,BHK,7.588614628928753,1,1,"Swaje Farm Sodala,Jaipur",1.1915894760424135,4.32771579206367,4.007333185232471,Jaipur,Jaipur,1
Dealer,0,0,1,BHK,6.3885775346592535,1,1,"Sector 5 Ghansoli,Lalitpur",1.1368255371229574,4.482253288335099,4.127134385045092,Lalitpur,Lalitpur,3
Owner,0,0,2,BHK,6.629702755509478,1,1,"Sodepur,Kolkata",1.1385899978691603,4.4817682651714525,2.8903717578961645,Kolkata,Kolkata,3
Dealer,0,0,3,BHK,7.659061373881115,1,1,"Kharadi,Pune",1.071630019785591,4.303305345209279,5.0751738152338275,Pune,Pune,0
Owner,0,0,3,BHK,6.818959780156863,1,1,"Mohana Mandi,Jaipur",1.1874896705525702,4.325244091362225,3.555348061489413,Jaipur,Jaipur,1
Dealer,1,0,3,BHK,7.279423007229928,0,1,"B T Road,Kolkata",1.1363385373270725,4.481167875673758,4.276666119016055,Kolkata,Kolkata,3
Owner,0,0,2,BHK,7.167071561530073,1,1,"Kankhal,Haridwar",1.2230696797364853,4.356718095877402,3.6375861597263857,Haridwar,Haridwar,1
Dealer,0,1,3,BHK,7.277966808734872,1,1,"NH-24 Highway,Ghaziabad",1.2106708593472377,4.349202132082888,3.7495040759303713,Ghaziabad,Ghaziabad,1
Owner,0,0,2,BHK,7.1308988302963465,1,1,"Berlie Street,Bangalore",0.9410439043508418,4.351055569408203,4.442651256490317,Bangalore,Bangalore,4
Owner,0,1,3,BHK,7.410282099943433,1,1,"Hosur Road,Bangalore",0.934409127714516,4.349667930989011,4.867534450455582,Bangalore,Bangalore,4
Dealer,0,1,2,BHK,6.717707238279773,1,1,"Bandra Kurla Complex,Maharashtra",1.0808292105782515,4.288097544476104,5.966146739123692,Maharashtra,Maharashtra,0
Dealer,0,0,2,BHK,6.99440308580481,1,1,"Vijay Park,Lalitpur",1.084688759459502,4.290002309282278,4.605170185988092,Lalitpur,Lalitpur,0
Dealer,0,0,3,BHK,7.180980947344657,1,1,"Dombivli (East),Lalitpur",1.0837624714353444,4.291599886483737,4.330733340286331,Lalitpur,Lalitpur,0
Dealer,0,0,3,BHK,7.5179302369017185,1,1,"Sunny Enclave,Mohali",1.2305463041711044,4.3414340929939765,3.7612001156935615,Mohali,Mohali,1
Owner,0,0,2,BHK,6.907755278982138,1,1,"Pedagantyada,Visakhapatnam",1.054907606076771,4.4213086440254346,3.5263605246161616,Visakhapatnam,Visakhapatnam,8
Owner,0,0,1,BHK,5.940296260432957,1,1,"shroff road,Rajkot",1.1133440539599853,4.343805421853683,3.1780538303479458,Rajkot,Town,5
Dealer,0,0,1,BHK,5.966186739862112,1,1,"Sector-9 Shanti Nagar,Lalitpur",0.940642060538403,4.351557014763831,3.7495040759303713,Lalitpur,Lalitpur,4
Dealer,1,1,2,BHK,6.966046687796368,0,1,"Kanjur Marg (East),Mumbai",1.0838482134341305,4.291041107564116,5.0751738152338275,Mumbai,Mumbai,0
Owner,0,1,4,BHK,7.901025234049347,1,1,"Sector-75 Noida,Noida",1.2097276033690578,4.348755952923431,5.393627546352363,Noida,Noida,1
Owner,0,0,2,BHK,7.313470418496512,1,1,"Anand - Sojitra Road,Anand",1.1361655985592796,4.286568098865349,2.9957322735539913,Anand,Anand,7
Owner,0,0,3,BHK,7.3671487288225235,1,1,"Gottigere,Bangalore",0.9376638089726123,4.351444197947277,4.499809670330264,Bangalore,Bangalore,4
Dealer,0,1,2,BHK,7.0030654587864625,1,1,"Nandpuri,Jaipur",1.1861250624096424,4.338432480955971,3.9019726695746453,Jaipur,Jaipur,1
Dealer,0,0,2,BHK,6.789350214605997,1,1,"Samata Nagar,Lalitpur",1.0835784618962305,4.289939237372716,4.605170185988092,Lalitpur,Lalitpur,0
Dealer,0,0,3,BHK,7.342820857072147,1,1,"Vaibhav Khand,Ghaziabad",1.2132851790361525,4.3424694649254265,4.276666119016055,Ghaziabad,Ghaziabad,1
Dealer,1,0,3,BHK,7.313265842723845,0,1,"M C Layout,Bangalore",0.9410348784396798,4.351541138183826,4.700480365792417,Bangalore,Bangalore,4
Owner,0,0,1,BHK,6.388741051257112,1,1,"Bhisegaon,Karjat",1.078338556696209,4.294811709697038,3.2958368660043287,Karjat,Karjat,0
Dealer,0,1,3,BHK,7.8418894476424805,1,1,"Balewadi,Pune",1.0632559726329556,4.313951721198811,5.598421958998375,Pune,Pune,0
Dealer,1,1,1,BHK,6.437751649736401,0,1,"Hiranandani Gardens - Powai,Mumbai",1.0821410264167206,4.288999512957957,5.010635294096256,Mumbai,Mumbai,0
Owner,0,0,3,BHK,7.418580902948128,1,1,"Brookefield,Bangalore",0.9409081841956769,4.353097184348867,4.605170185988092,Bangalore,Bangalore,4
Owner,0,0,3,BHK,7.377843122181777,1,1,"Sector-93 B Noida,Noida",1.2091578472141629,4.348809762344896,4.553876891600541,Noida,Noida,1
Dealer,0,1,3,BHK,7.262098675876253,1,1,"Sector-118 Noida,Noida",1.2097665130696758,4.349034492635739,4.11414718951828,Noida,Noida,1
Owner,0,0,3,BHK,7.003088714879674,1,1,"Oswal Nagar,Ratnagiri",1.1123458895365352,4.314541576757353,3.7612001156935615,Ratnagiri,Ratnagiri,7
Owner,0,0,2,BHK,7.012930626697438,1,1,"Chinar Park,Kolkata",1.1375103602958831,4.482337766120948,4.0943445622220995,Kolkata,Kolkata,3
Owner,0,0,3,BHK,7.094352630689103,1,1,"Abbigere,Bangalore",0.9442286975647894,4.3506004649865115,3.80666248977032,Bangalore,Bangalore,4
Owner,0,0,2,BHK,6.888050207925192,1,1,"Ambegaon,Pune",1.0819952300096445,4.3004549357721125,4.09933210373314,Pune,Pune,0
Owner,1,1,2,BHK,6.951802164905829,0,1,"Hosa Road,Bangalore",0.9378176608443791,4.3522943021268246,4.007333185232471,Bangalore,Bangalore,4
Dealer,0,0,1,BHK,6.620073206530356,1,1,"Kolshet Road,Mumbai",1.0843456152393007,4.289964332300862,4.0943445622220995,Mumbai,Mumbai,0
Dealer,0,0,1,BHK,6.396929655216146,1,1,"Mahamayatala,Kolkata",1.1363385373270725,4.481167875673758,2.9549102790337365,Kolkata,Kolkata,3
Owner,1,0,3,BHK,7.220643586000374,0,1,"Swarjpuri Kendui,Gaya",1.1660173695574365,4.442758968336246,3.6454498961866,Gaya,Town,3
Dealer,0,1,2,BHK,7.197662046214362,1,1,"Sushant Golf City,Lucknow",1.1901945011761377,4.394532040126234,3.8712010109078916,Lucknow,Lucknow,6
Dealer,0,1,2,BHK,7.090076835776093,1,1,"Mansarovar Extension,Jaipur",1.1911109394088912,4.327614006535299,3.708682081410116,Jaipur,Jaipur,1
Dealer,0,1,1,BHK,6.453788648650947,1,1,"Sector-4A Bahadurgarh,Bahadurgarh",1.2230564066885763,4.302308036971033,2.8033603809065353,Bahadurgarh,Bahadurgarh,1
Owner,0,1,2,BHK,7.021083964289139,1,1,"Khodiyar Nagar,Vadodara",1.132012384726294,4.291482014032895,3.555348061489413,Vadodara,Vadodara,7
Dealer,0,0,2,BHK,6.907755278982138,1,1,"Bhawanipore,Kolkata",1.1363385373270725,4.481167875673758,4.700480365792417,Kolkata,Kolkata,3
